Posting Date,Material,Material Description,Purchase Order,Document Date,Qty in Un. of Entry,Item,Movement Type,WBS Element,Unit of Entry,Amount in LC,Material Document,User Name,Document Header Text,Reference,Order,Vendor,Reservation,Batch
2024-05-13,D70RI130810,"Kawat Las GMAW AWS ER 308 Lsi dia 1,0mm",,2024-05-13,-150.00,1,221,,KG,-14475000,4900318855,IMS_INVT01,,WS BAGI,,3000497,70973,
2024-05-13,D71SBGT5601,MATA REAMER (ROTARY CARBIDE),,2024-05-13,-157,1,221,M1-22041.4300003938,PC,-61363378,4900318854,IMS_INVT01,,WS BAGI,,,70228,
2024-05-13,D84TA40305,MASKER RESPIRATOR,,2024-05-13,-18,2,221,M1-22041.4300003938,PC,-1134000,4900318854,IMS_INVT01,,WS BAGI,,,70228,
2024-05-13,A10WG0020#GR,HARD VINYL,,2024-05-13,-20.00,1,221,M1-22041.4300003938.1,SHT,-6624526,4900318848,IMS_INVT01,,FINISHING WS.INK,,,70956,
2024-05-13,A10WG0030#GR,HARD VINYL,,2024-05-13,-20.00,2,221,M1-22041.4300003938.1,SHT,-8780767,4900318848,IMS_INVT01,,FINISHING WS.INK,,,70956,
2024-05-13,A10XI02220,SUBDUE,,2024-05-13,-120.00,1,221,M1-22041.4300003938.1,SHT,-300884854,4900318763,IMS_INVT01,,WS INKA,,,70879,
2024-05-13,A11ZJ0016,ALUMINIUM PLATE,,2024-05-13,-105.00,1,221,M1-22041.4300003938.1,SHT,-69115200,4900318756,IMS_INVT01,,WS BAGI,,,70891,-
2024-05-13,B41BE1205030,CSK CHD SCREW (JF),,2024-05-13,-2000,2,221,M1-22041.4300003938.1,PC,-2210000,4900318762,IMS_INVT01,,WS INKA,,,70874,
2024-05-13,B41BE1604020,PAN HEAD SCREW (JP),,2024-05-13,-10000,1,221,M1-22041.4300003938.1,PC,-4350000,4900318847,IMS_INVT01,,FINISHING WS.INK,,,70955,
2024-05-13,B43BE010010,HEX NUT,,2024-05-13,-5000,1,221,M1-22041.4300003938.1,PC,-9477969,4900318762,IMS_INVT01,,WS INKA,,,70874,
2024-05-13,B51NDQWG100,"TEE JOINT 1""",,2024-05-13,-56,1,221,M1-22041.4300003938.1,PC,-3106266,4900318846,IMS_INVT01,,FINISHING WS.INK,,,70961,
2024-05-13,B51NDQWG100,"TEE JOINT 1""",,2024-05-13,56,1,222,M1-22041.4300003938.1,PC,3106266,4900324774,IMS_INVT01,,FINISHING WS.INK,,,70961,
2024-05-13,D04TD0114,SELANG BENING BERSERAT,,2024-05-13,-100.00,1,221,M1-22041.4300003938.1,M,-3336892,4900318821,IMS_INVT01,,WS BAGI,,,70915,
2024-05-13,D31WE0250#H,LIQUID H,,2024-05-13,-500.00,1,221,M1-22041.4300003938.1,KG,-26500000,4900318782,IMS_INVT01,,WS INKA,,,70898,
2024-05-13,D64QF00002,THINNER CUCI,,2024-05-13,-400.00,1,221,M1-22041.4300003938.1,L,-6640000,4900318746,IMS_INVT01,,WS INKA,,,70883,
2024-05-13,D67UK01002,MAJUN,,2024-05-13,-100.00,3,221,M1-22041.4300003938.1,KG,-1650000,4900318762,IMS_INVT01,,WS INKA,,,70874,
2024-05-13,D70RI130810,"Kawat Las GMAW AWS ER 308 Lsi dia 1,0mm",,2024-05-13,-500.00,1,221,,KG,-48250000,4900318813,IMS_INVT01,,WS INKA,,3000497,70909,
2024-05-13,D76SL100216,BATU GERINDA FLEXIBLE,,2024-05-13,-2000,1,221,,PC,-20500000,4900318820,IMS_INVT01,,WS INKA,,3001079,70914,
2024-05-13,D76SL180622#NP,BATU GERINDA,,2024-05-13,-321,2,221,,PC,-11491800,4900318820,IMS_INVT01,,WS INKA,,3001079,70914,
2024-05-13,D83MJ0001,PERLENGKAPAN BOX FIRST AID KIT,,2024-05-13,-72,1,221,M1-22041.4300003938.1,SET,-21240000,4900318837,IMS_INVT01,,FINISHING WS.INK,,,70941,
2024-05-13,A09TA0050,ARMAFLEX,,2024-05-13,-39.00,2,221,M1-22041.4300003938.2,SHT,-47190000,4900318780,IMS_INVT01,,WS BAGI,,,70842,
2024-05-13,A11SE0008D82,STEEL PLATE,,2024-05-13,-72,1,221,M1-22041.4300003938.2,ROL,-489600000,4900318780,IMS_INVT01,,WS BAGI,,,70842,
2024-05-13,B310G14009004,COUPLER SUPPORT 04,,2024-05-13,-440,1,221,M1-22041.4300003938.2,PC,-43120000,4900318822,IMS_INVT01,,WS INKA,,,70908,
2024-05-13,B84QA00041,PEMADAM API,,2024-05-13,-53,1,221,M1-22041.4300003938.2,PC,-84535000,4900318840,IMS_INVT01,,FINISHING WS.INK,,,70918,
2024-05-13,D64QFQ0024-NPN,THINNER WASHING Q024,,2024-05-13,-140.00,1,221,M1-22041.4300003938.2,L,-4760000,4900318753,IMS_INVT01,,WS INKA,,,70877,
2024-05-13,D83MJ0001,PERLENGKAPAN BOX FIRST AID KIT,,2024-05-13,-72,1,221,M1-22041.4300003938.2,SET,-21240000,4900318838,IMS_INVT01,,FINISHING WS.INK,,,70949,
2024-05-13,B50ZD1623100,RAIL GUIDE,,2024-05-13,-90,1,221,M1-22041.4300003938.4,PC,-7650000,4900318852,IMS_INVT01,,WS BAGI,,,70966,
2024-05-13,BACI1202100,RUBBER MOUNTING,,2024-05-13,-56,1,221,M1-22041.4300003938.4,PC,-16520000,4900318827,IMS_INVT01,,WS BAGI,,,70840,
2024-05-13,D68ZB2312,HONEY WAX,,2024-05-13,-24,1,221,M1-22041.4300003938.4,CAN,-5952000,4900318758,IMS_INVT01,,WS BAGI,,,70893,
2024-05-13,D83MJ0001,PERLENGKAPAN BOX FIRST AID KIT,,2024-05-13,-10,1,221,M1-22041.4300003938.4,SET,-2950000,4900318836,IMS_INVT01,,FINISHING WS.INK,,,70950,
2024-05-13,A11EL0060H0160,STEEL PLATE,,2024-05-13,-1.00,1,221,M1-23002.9000000088,SHT,-9092450,4900318842,IMS_INVT01,,KIRIM INKA,,,70953,
2024-05-13,A11EL0100H0160,STEEL PLATE,,2024-05-13,-1.00,2,221,M1-23002.9000000088,SHT,-14319750,4900318842,IMS_INVT01,,KIRIM INKA,,,70953,
2024-05-13,A11EL0250H0160,STEEL PLATE,,2024-05-13,-1.00,3,221,M1-23002.9000000088,SHT,-35791750,4900318842,IMS_INVT01,,KIRIM INKA,,,70953,
2024-05-13,A15CZ0250-250,ROUND BAR,,2024-05-13,-120,1,221,M9-23002.9000000087,STK,-80743464,4900318775,IMS_INVT01,,WS INKA,,,70863,
2024-05-13,A15CZ0250-250,ROUND BAR,,2024-05-13,-100,1,221,M9-23002.9000000087,STK,-67286220,4900318786,IMS_INVT01,,WS BAGI,,,70873,
2024-05-13,B42DU0108020#ZW,HEX BOLT,,2024-05-13,-6323,1,221,M9-23002.9000000087,PC,-4119387,4900318754,IMS_INVT01,,WS INKA,,,70880,
2024-05-13,B44DU0208#ZW,SPRING WASHER,,2024-05-13,-4796,2,221,M9-23002.9000000087,PC,-575520,4900318754,IMS_INVT01,,WS INKA,,,70880,
2024-05-13,D62QE0097,WHITE CONTRAST PAINT,,2024-05-13,-60,1,221,,CAN,-5160000,4900318835,IMS_INVT01,,,,3000496,70919,
2024-05-13,D62QE0098,7HF,,2024-05-13,-60,2,221,,CAN,-5160000,4900318835,IMS_INVT01,,,,3000496,70919,
2024-05-13,D64QF00007-DNP,THINNER DANAGLOSS PU,,2024-05-13,-600.00,1,221,M9-23002.9000000087,L,-22200000,4900318749,IMS_INVT01,,WS INKA,,,70876,
2024-05-13,D66UT0212,CERAMIC BACKING,,2024-05-13,-10,2,221,M9-23002.9000000087,PAC,-14400000,4900318824,IMS_INVT01,,WS INKA,,,70916,
2024-05-13,D67UK01002,MAJUN,,2024-05-13,-100.00,1,221,M9-23002.9000000087,KG,-1650000,4900318824,IMS_INVT01,,WS INKA,,,70916,
2024-05-13,D78UX30001,EMBER COR,,2024-05-13,-8,1,221,M9-24001.9000000342,PC,-33600,4900318853,IMS_INVT01,,,,,70789,
2024-05-14,A11AB0023,STEEL PLATE,,2024-05-14,-2.00,6,221,M1-22041.4300003938,SHT,-1646335,4900318880,IMS_INVT01,,WS INKA,,,70885,
2024-05-14,A11AB0032,STEEL PLATE,,2024-05-14,-10.00,1,221,M1-22041.4300003938,SHT,-10917739,4900318880,IMS_INVT01,,WS INKA,,,70885,
2024-05-14,A11AB0060,PLATE STEEL,,2024-05-14,-6.00,10,221,M1-22041.4300003938,SHT,-13539953,4900319054,IMS_INVT01,,WS INKA,,,70960,
2024-05-14,A11AB0060G9315,STEEL PLATE,,2024-05-14,-3.00,1,221,M1-22041.4300003938,SHT,-48529200,4900319123,IMS_INVT01,,FABRIKASI WS.INK,,,71090,
2024-05-14,A11AB0160E0120,STEEL PLATE,,2024-05-14,-7.00,1,221,M1-22041.4300003938,SHT,-67684618,4900319157,IMS_INVT01,,FABRIKASI WS.INK,,,68562,SK91290
2024-05-14,A11AB0160E0120,STEEL PLATE,,2024-05-14,-8.00,1,221,M1-22041.4300003938,SHT,-77353849,4900319156,IMS_INVT01,,FABRIKASI WS.INK,,,68562,SK91294
2024-05-14,A11AB0160E0120,STEEL PLATE,,2024-05-14,-9.00,1,221,M1-22041.4300003938,SHT,-87023080,4900319155,IMS_INVT01,,FABRIKASI WS.INK,,,68562,SK91291
2024-05-14,A11MH0020,STEEL PLATE,,2024-05-14,-44.00,9,221,M1-22041.4300003938,SHT,-48125145,4900319054,IMS_INVT01,,WS INKA,,,70960,
2024-05-14,A11MH0020D114,STEEL PLATE,,2024-05-14,-14.00,11,221,M1-22041.4300003938,SHT,-22078611,4900319054,IMS_INVT01,,WS INKA,,,70960,
2024-05-14,A11MH0030,STEEL PLATE,,2024-05-14,-46.00,4,221,M1-22041.4300003938,SHT,-75298968,4900319054,IMS_INVT01,,WS INKA,,,70960,
2024-05-14,A11ND0015,PLATE SUS 304 FINISH 2B,,2024-05-14,-1.00,6,221,M1-22041.4300003938,SHT,-1365727,4900319054,IMS_INVT01,,WS INKA,,,70960,
2024-05-14,A11ND0020,STEEL PLATE,,2024-05-14,-1.00,1,221,M1-22041.4300003938,SHT,-1798256,4900319054,IMS_INVT01,,WS INKA,,,70960,
2024-05-14,A11ND0020,STEEL PLATE,,2024-05-14,-16.00,1,221,M1-22041.4300003938,SHT,-28772101,4900319159,IMS_INVT01,,WS BAGI,,,71112,
2024-05-14,A11ND0030,STEEL PLATE,,2024-05-14,-5.00,2,221,M1-22041.4300003938,SHT,-13382446,4900318880,IMS_INVT01,,WS INKA,,,70885,
2024-05-14,A11ND0030,STEEL PLATE,,2024-05-14,-6.00,8,221,M1-22041.4300003938,SHT,-16058935,4900319054,IMS_INVT01,,WS INKA,,,70960,
2024-05-14,A11ND0045,STEEL PLATE,,2024-05-14,-33.00,3,221,M1-22041.4300003938,SHT,-126094353,4900319054,IMS_INVT01,,WS INKA,,,70960,
2024-05-14,A11ND0060,STEEL PLATE,,2024-05-14,-3.00,2,221,M1-22041.4300003938,SHT,-15268651,4900319054,IMS_INVT01,,WS INKA,,,70960,
2024-05-14,A11SE0008D82,STEEL PLATE,,2024-05-14,-6,4,221,M1-22041.4300003938,ROL,-41247824,4900318880,IMS_INVT01,,WS INKA,,,70885,
2024-05-14,A11ZJ0016,ALUMINIUM PLATE,,2024-05-14,-9.00,5,221,M1-22041.4300003938,SHT,-6216739,4900318880,IMS_INVT01,,WS INKA,,,70885,-
2024-05-14,A15ND0050,ROUND BAR,,2024-05-14,-192,5,221,M1-22041.4300003938,STK,-9603655,4900319054,IMS_INVT01,,WS INKA,,,70960,
2024-05-14,A16ND0340L-S80,"STEEL PIPE 1""",,2024-05-14,-20,3,221,M1-22041.4300003938,STK,-44986213,4900318880,IMS_INVT01,,WS INKA,,,70885,
2024-05-14,A16ND0340L-S80,"STEEL PIPE 1""",,2024-05-14,-1,7,221,M1-22041.4300003938,STK,-2249311,4900319054,IMS_INVT01,,WS INKA,,,70960,
2024-05-14,B342A71004006,BUSH,,2024-05-14,-42,1,221,M1-22041.4300003938,PC,-4696356,4900319133,IMS_INVT01,,DALMAT GE INKA,,,71004,
2024-05-14,B517A17010,Toogle Clamp,,2024-05-14,-200,1,221,M1-22041.4300003938,SET,-20000000,4900318890,IMS_INVT01,,WS BAGI,,,70978,
2024-05-14,B51WGPFW100,SOCKET PVC 1 INCH,,2024-05-14,-11,1,221,M1-22041.4300003938,PC,-44000,4900319063,IMS_INVT01,,WS INKA,,,71078,
2024-05-14,D31WG0001,BENSIN,,2024-05-14,-200.00,1,221,M1-22041.4300003938,L,-3400000,4900318946,IMS_INVT01,,WS BAGI,,,71001,
2024-05-14,D63SA00120,WATER PROOF,,2024-05-14,-200.00,1,221,M1-22041.4300003938,SHT,-895000,4900318941,IMS_INVT01,,WS BAGI,,,71006,
2024-05-14,D65SW0350#TBG,GAS TABUNG,,2024-05-14,-2,1,221,M1-22041.4300003938,TB,-1974817,4900319074,IMS_INVT01,,WS BAGI,,,71063,
2024-05-14,D66UG0024-NCI,ISOLASI KERTAS,,2024-05-14,-960,1,221,M1-22041.4300003938,ROL,-4608000,4900318908,IMS_INVT01,,WS INKA,,,70986,
2024-05-14,D66UG0048-NCI,ISOLASI KERTAS,,2024-05-14,-186,2,221,M1-22041.4300003938,ROL,-2046000,4900318908,IMS_INVT01,,WS INKA,,,70986,
2024-05-14,D67WE0002,COMPOUND RUBBING,,2024-05-14,-8,1,221,M1-22041.4300003938,PC,-365688,4900319044,IMS_INVT01,,WS BAGI,,,71055,
2024-05-14,D76SL2543305,CUTTING WHEEL (ABRASIVE),,2024-05-14,-50,1,221,,PC,-2550000,4900318886,IMS_INVT01,,WS BAGI,,3001079,70977,
2024-05-14,D84TA40203,REFIL RESPIRATOR,,2024-05-14,-60,1,221,M1-22041.4300003938,PC,-1764000,4900319043,IMS_INVT01,,WS INKA,,,71054,
2024-05-14,D88BC01060,MATA CUTTER,,2024-05-14,-20,1,221,M1-22041.4300003938,PC,-10250000,4900319153,IMS_INVT01,,KIRIM INKA,,,71104,
2024-05-14,A11SE0008D82,STEEL PLATE,,2024-05-14,-2,1,221,M1-22041.4300003938.1,ROL,-13749275,4900319051,IMS_INVT01,,WS INKA,,,70965,
2024-05-14,A16ND0486L-S40,"STEEL PIPE 1 1/2""",,2024-05-14,-1,1,221,M1-22041.4300003938.1,STK,-1412530,4900318933,IMS_INVT01,,WS BAGI,,,70985,
2024-05-14,A17AB015030015,HOLLOW,,2024-05-14,-100,1,221,M1-22041.4300003938.1,STK,-9673964,4900318857,IMS_INVT01,,WS BAGI,,,70975,
2024-05-14,B42BE0108020,HEX BOLT,,2024-05-14,-2000,1,221,M1-22041.4300003938.1,PC,-2448000,4900319113,IMS_INVT01,,WS BAGI,,,69792,
2024-05-14,B42BE0108025,HEX BOLT,,2024-05-14,-2000,2,221,M1-22041.4300003938.1,PC,-2640000,4900319113,IMS_INVT01,,WS BAGI,,,69792,
2024-05-14,B43BE010004,HEX NUT,,2024-05-14,-2000,3,221,M1-22041.4300003938.1,PC,-348000,4900319113,IMS_INVT01,,WS BAGI,,,69792,
2024-05-14,B43BE010010,HEX NUT,,2024-05-14,-2000,4,221,M1-22041.4300003938.1,PC,-3791187,4900319113,IMS_INVT01,,WS BAGI,,,69792,
2024-05-14,B44BE0105,PLAIN WASHER,,2024-05-14,-2000,7,221,M1-22041.4300003938.1,PC,-202000,4900319113,IMS_INVT01,,WS BAGI,,,69792,
2024-05-14,B44BE0108,PLAIN WASHER,,2024-05-14,-2000,8,221,M1-22041.4300003938.1,PC,-499813,4900319113,IMS_INVT01,,WS BAGI,,,69792,
