Material,Plnt,SLoc,S,Valuation,Special stock number,SL,Batch,BUn,Unrestricted,Crcy,Value Unrestricted,Transit/Transf.,Val. in Trans./Tfr,In Quality Insp.,Value in QualInsp.,Restricted-Use,Value Restricted,Blocked,Value BlockedStock,Returns,Value Rets Blocked
B50CE0102,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,32,IDR,3.840.000,0,0,0,0,0,0,0,0,0,0
B50CE0102,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,26,IDR,3.120.000,0,0,0,0,0,0,0,0,0,0
B50CE0102,2301,IS01,Q,M,M1-22041.8000122041,,,PC,17,IDR,2.040.000,0,0,0,0,0,0,0,0,0,0
B50CE0102,2301,IS01,Q,M,M1-22041.9000000333,,,PC,2,IDR,240.000,0,0,0,0,0,0,0,0,0,0
B50CE0103,2301,IS01,Q,M,M9-23005.9000000194,,,PC,1,IDR,181.081,0,0,0,0,0,0,0,0,0,0
B50CE0110,2301,IS01,Q,M,M9-22010.9000000041,,,PC,1,IDR,285.000,0,0,0,0,0,0,0,0,0,0
B50CE0113,2301,IS01,Q,M,M1-22041.4300003938,,,PC,4,IDR,420.000,0,0,0,0,0,0,0,0,0,0
B50CF01005,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,2,IDR,275.000,0,0,0,0,0,0,0,0,0,0
B50CF0103,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,19,IDR,2.280.000,0,0,0,0,0,0,0,0,0,0
B50CF0103,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,33,IDR,3.960.000,0,0,0,0,0,0,0,0,0,0
B50CF0103,2301,IS01,Q,M,M1-22041.8000122041,,,PC,30,IDR,3.600.000,0,0,0,0,0,0,0,0,0,0
B50CF0103,2301,IS01,Q,M,M1-22041.9000000333,,,PC,2,IDR,240.000,0,0,0,0,0,0,0,0,0,0
B50CG0205,2301,IS01,Q,M,M1-23011.4300004437,,,PC,22,IDR,2.860.000,0,0,0,0,0,0,0,0,0,0
B50CG0205,2301,IS01,Q,M,M1-22041.8000122041,,,PC,1,IDR,130.000,0,0,0,0,0,0,0,0,0,0
B50CG0205,2301,IS01,Q,M,M1-22041.9000000333,,,PC,2,IDR,260.000,0,0,0,0,0,0,0,0,0,0
B50CJ01180,2301,IS01,Q,M,M1-23011.4300004437,,,PC,24,IDR,23.880.000,0,0,0,0,0,0,0,0,0,0
B50CJ01180,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,88,IDR,87.560.000,0,0,0,0,0,0,0,0,0,0
B50CJ01180,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,124,IDR,123.380.000,0,0,0,0,0,0,0,0,0,0
B50CJ01180,2301,IS01,Q,M,M1-23011.4300004437.5,,,PC,2,IDR,1.990.000,0,0,0,0,0,0,0,0,0,0
B50CJ01180,2301,IS01,Q,M,M1-22041.8000122041,,,PC,10,IDR,9.950.000,0,0,0,0,0,0,0,0,0,0
B50CJ01180,2301,IS01,Q,M,M1-22041.9000000333,,,PC,4,IDR,3.980.000,0,0,0,0,0,0,0,0,0,0
B50CJ02034,2301,IS01,Q,M,M1-23011.4300004437,,,UN,5,IDR,18.450.000,0,0,0,0,0,0,0,0,0,0
B50CK0001,2301,IS01,,,,,,PC,100,IDR,1.182.600,0,0,0,0,0,0,0,0,0,0
B50CK2002,2301,IS01,,,,,,PC,100,IDR,1.182.600,0,0,0,0,0,0,0,0,0,0
B50CK2003,2301,IS01,,,,,,PC,100,IDR,1.323.000,0,0,0,0,0,0,0,0,0,0
B50CM0001,2301,IS01,Q,M,M1-23011.4300004437,,,PC,10,IDR,850.000,0,0,0,0,0,0,0,0,0,0
B50CM0001,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,38,IDR,8.132.000,0,0,0,0,0,0,0,0,0,0
B50CM0001,2301,IS01,Q,M,M9-24001.9000000342,,,PC,14,IDR,3.150.000,0,0,0,0,0,0,0,0,0,0
B50CM0002,2301,IS01,Q,M,M1-23011.4300004437,,,PC,66,IDR,26.928.000,0,0,0,0,0,0,0,0,0,0
B50CM0002,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,108,IDR,44.064.000,0,0,0,0,0,0,0,0,0,0
B50CM0002,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,118,IDR,48.144.000,0,0,0,0,0,0,0,0,0,0
B50CM0002,2301,IS01,Q,M,M1-22041.9000000333,,,PC,2,IDR,816.000,0,0,0,0,0,0,0,0,0,0
B50CN0101,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,26,IDR,2.080.000,0,0,0,0,0,0,0,0,0,0
B50CN0101,2301,IS01,Q,M,M1-22041.9000000333,,,PC,2,IDR,160.000,0,0,0,0,0,0,0,0,0,0
B50CN0102,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,18,IDR,2.610.000,0,0,0,0,0,0,0,0,0,0
B50CN0102,2301,IS01,Q,M,M1-22041.8000122041,,,PC,10,IDR,1.450.000,0,0,0,0,0,0,0,0,0,0
B50CN0102,2301,IS01,Q,M,M1-22041.9000000333,,,PC,1,IDR,145.000,0,0,0,0,0,0,0,0,0,0
B50DB0102,2301,IS01,Q,M,M1-22041.4300003938,,,SET,6,IDR,480.000,0,0,0,0,0,0,0,0,0,0
B50DB0102,2301,IS01,Q,M,M1-22041.4300003938.1,,,SET,6,IDR,510.000,0,0,0,0,0,0,0,0,0,0
B50DB0102,2301,IS01,Q,M,M1-22041.4300003938.2,,,SET,69,IDR,5.865.000,0,0,0,0,0,0,0,0,0,0
B50DC0107,2301,IS01,Q,M,M1-22041.8000122041,,,PC,26,IDR,2.080.000,0,0,0,0,0,0,0,0,0,0
B50DC02200,2301,IS01,Q,M,M9-24001.9000000342,,,PC,8,IDR,60.000,0,0,0,0,0,0,0,0,0,0
B50DE0101,2301,IS01,Q,M,M9-24001.9000000342,,,PC,3,IDR,575.400,0,0,0,0,0,0,0,0,0,0
B50DE0102,2301,IS01,Q,M,M9-23005.9000000194,,,PC,2,IDR,957.258,0,0,0,0,0,0,0,0,0,0
B50DE0102,2301,IS01,Q,M,M9-24001.9000000342,,,PC,1,IDR,395.800,0,0,0,0,0,0,0,0,0,0
B50DF0102,2301,IS01,Q,M,M1-23001.9000000082,,,UN,2,IDR,1.766.000,0,0,0,0,0,0,0,0,0,0
B50DF030818,2301,IS01,Q,M,M9-24001.9000000342,,,PC,1,IDR,2.180.000,0,0,0,0,0,0,0,0,0,0
B50DF040788,2301,IS01,Q,M,M9-24001.9000000342,,,PC,1,IDR,1.680.000,0,0,0,0,0,0,0,0,0,0
B50DF2505,2301,IS01,Q,M,M3-23002.9000000193,,,UN,2,IDR,978.000,0,0,0,0,0,0,0,0,0,0
B50DF2505,2301,IS01,Q,M,M1-22041.4300003938.1,,,UN,70,IDR,34.230.000,0,0,0,0,0,0,0,0,0,0
B50DF2505,2301,IS01,Q,M,M1-22041.4300003938.2,,,UN,74,IDR,36.186.000,0,0,0,0,0,0,0,0,0,0
B50DF2505,2301,IS01,Q,M,M1-22041.4300003938.3,,,UN,18,IDR,8.802.000,0,0,0,0,0,0,0,0,0,0
B50DF2505,2301,IS01,Q,M,M1-22041.9000000333,,,UN,2,IDR,978.000,0,0,0,0,0,0,0,0,0,0
B50DG01001,2301,IS01,Q,M,M1-23011.4300004437,,,PC,44,IDR,1.672.000,0,0,0,0,0,0,0,0,0,0
B50DG01001,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,340,IDR,12.920.000,0,0,0,0,0,0,0,0,0,0
B50DH0001,2301,IS01,,,,,,PC,2,IDR,230.000,0,0,0,0,0,0,0,0,0,0
B50DH0007,2301,IS01,Q,M,M1-23011.4300004437,,,PC,22,IDR,775.500,0,0,0,0,0,0,0,0,0,0
B50DH0007,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,19,IDR,669.750,0,0,0,0,0,0,0,0,0,0
B50DH0007,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,78,IDR,2.749.500,0,0,0,0,0,0,0,0,0,0
B50DH0007,2301,IS01,Q,M,M1-22041.8000122041,,,PC,2,IDR,70.500,0,0,0,0,0,0,0,0,0,0
B50DH0007,2301,IS01,Q,M,M1-22041.9000000333,,,PC,2,IDR,70.500,0,0,0,0,0,0,0,0,0,0
B50DJ0001,2301,IS01,,,,,,PC,10,IDR,3.178.000,0,0,0,0,0,0,0,0,0,0
B50DJ0002,2301,IS01,,,,,,PC,10,IDR,2.618.000,0,0,0,0,0,0,0,0,0,0
B50EB0008,2301,IS01,,,,X,,PC,6,IDR,71.994,0,0,0,0,0,0,0,0,0,0
B50EB0008,2301,IS01,Q,M,M0-22001.9000000006,X,,PC,14,IDR,175.000,0,0,0,0,0,0,0,0,0,0
B50EB0009,2301,IS01,,,,X,,PC,4,IDR,407.996,0,0,0,0,0,0,0,0,0,0
B50EB0009,2301,IS01,Q,M,M0-22001.9000000006,X,,PC,2,IDR,200.000,0,0,0,0,0,0,0,0,0,0
B50EB0011,2301,IS01,Q,M,M0-22001.9000000006,,,PC,2,IDR,200.000,0,0,0,0,0,0,0,0,0,0
B50EB0013,2301,IS01,,,,X,,PC,175,IDR,6.300.387,0,0,0,0,0,0,0,0,0,0
B50EB0013,2301,IS01,Q,M,M0-22001.9000000006,X,,PC,5,IDR,125.000,0,0,0,0,0,0,0,0,0,0
B50EB0022,2301,IS01,,,,X,,PC,350,IDR,4.200.000,0,0,0,0,0,0,0,0,0,0
B50EB01031,2301,IS01,,,,,,PC,64,IDR,2.304.000,0,0,0,0,0,0,0,0,0,0
B50EB01031,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,366,IDR,13.176.000,0,0,0,0,0,0,0,0,0,0
B50EB01031,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,399,IDR,14.364.000,0,0,0,0,0,0,0,0,0,0
B50EB01031,2301,IS01,Q,M,M1-22041.4300003938.5,,,PC,4,IDR,144.000,0,0,0,0,0,0,0,0,0,0
B50EB01031,2301,IS01,Q,M,M1-23003.4500010780,,,PC,210,IDR,1.417.500,0,0,0,0,0,0,0,0,0,0
B50EB01032,2301,IS01,Q,M,M1-23003.4500010780,,,PC,105,IDR,210.000,0,0,0,0,0,0,0,0,0,0
B50EB01033,2301,IS01,Q,M,M1-23003.4500010780,,,PC,105,IDR,210.000,0,0,0,0,0,0,0,0,0,0
B50EB01036,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,15,IDR,112.762.500,0,0,0,0,0,0,0,0,0,0
B50EB01039,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,17,IDR,127.797.500,0,0,0,0,0,0,0,0,0,0
B50EB01040,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,18,IDR,135.315.000,0,0,0,0,0,0,0,0,0,0
B50EB01041,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,65,IDR,113.100.000,0,0,0,0,0,0,0,0,0,0
B50EB01042,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,40,IDR,69.600.000,0,0,0,0,0,0,0,0,0,0
B50EB01044,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,27,IDR,46.980.000,0,0,0,0,0,0,0,0,0,0
B50EB01045,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,20,IDR,34.800.000,0,0,0,0,0,0,0,0,0,0
B50EB01046,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,12,IDR,801.600,0,0,0,0,0,0,0,0,0,0
B50EB01047,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,12,IDR,801.600,0,0,0,0,0,0,0,0,0,0
B50EB01049,2301,IS01,Q,M,M1-23003.9000000337,,,PC,3,IDR,445.500,0,0,0,0,0,0,0,0,0,0
B50EB2251,2301,IS01,,,,,,PC,14,IDR,5.740.000,0,0,0,0,0,0,0,0,0,0
B50JA0102,2301,IS01,Q,M,M9-24001.9000000342,,,PC,61,IDR,6.100.000,0,0,0,0,0,0,0,0,0,0
B50PGUJ0001,2301,IS01,Q,M,M9-23005.9000000194,,,PC,12,IDR,3.060.000,0,0,0,0,0,0,0,0,0,0
B50RFAN0001,2301,IS01,Q,M,M1-23001.9000000082,,,PC,2,IDR,39.000,0,0,0,0,0,0,0,0,0,0
B50RFAN0001,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,51,IDR,1.606.312,0,0,0,0,0,0,0,0,0,0
B50RFAN0001,2301,IS01,Q,M,M1-22041.9000000333,,,PC,1,IDR,31.500,0,0,0,0,0,0,0,0,0,0
B50RFAN0001,2301,IS04,Q,M,M1-22041.4300003938.1,,,PC,99,IDR,3.118.135,0,0,0,0,0,0,0,0,0,0
B50ZD1623100,2301,IS01,Q,M,M1-23010.4300004430,,,PC,8,IDR,760.000,0,0,0,0,0,0,0,0,0,0
B50ZD1623100,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,111,IDR,9.435.000,0,0,0,0,0,0,0,0,0,0
B50ZD1623100,2301,IS01,Q,M,M5-23003.7100001690,,,PC,25,IDR,2.375.000,0,0,0,0,0,0,0,0,0,0
B517A17004,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,88,IDR,171.600.000,0,0,0,0,0,0,0,0,0,0
B517A17010,2301,IS01,Q,M,M1-22041.4300003938,,,SET,4.500,IDR,450.000.000,0,0,0,0,0,0,0,0,0,0
B51ABJC0212-032,2301,IS01,,,,,,PC,3,IDR,255.000,0,0,0,0,0,0,0,0,0,0
B51ATPA1850-030,2301,IS01,Q,M,M1-22033.9000000027,,,PC,1,IDR,190.000,0,0,0,0,0,0,0,0,0,0
B51BEJC060063-S,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,44,IDR,1.100.000,0,0,0,0,0,0,0,0,0,0
B51BEJC060063-S,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,36,IDR,900.000,0,0,0,0,0,0,0,0,0,0
B51BEJC086091-S,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,6,IDR,210.002,0,0,0,0,0,0,0,0,0,0
B51BEJC086091-S,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,280,IDR,9.800.000,0,0,0,0,0,0,0,0,0,0
B51BEJC086091-S,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,72,IDR,2.520.000,0,0,0,0,0,0,0,0,0,0
B51BRDKR034,2301,IS01,,,,,,PC,4,IDR,412.000,0,0,0,0,0,0,0,0,0,0
B51BRDPN200,2301,IS01,,,,,,PC,3,IDR,1.629.000,0,0,0,0,0,0,0,0,0,0
B51BRDPN200D,2301,IS01,,,,,,PC,3,IDR,720.000,0,0,0,0,0,0,0,0,0,0
B51BRDRN112,2301,IS01,Q,M,M0-23001.9000000109,,,PC,3,IDR,408.600,0,0,0,0,0,0,0,0,0,0
B51BRNJG012,2301,IS01,Q,M,M1-22041.4300003938,,,PC,9,IDR,774.827,0,0,0,0,0,0,0,0,0,0
B51BRNJG012,2301,IS01,Q,M,M1-23011.4300004437,,,PC,22,IDR,1.738.000,0,0,0,0,0,0,0,0,0,0
B51BRNJG012,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,47,IDR,3.899.449,0,0,0,0,0,0,0,0,0,0
B51BRNJG012,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,135,IDR,11.431.404,0,0,0,0,0,0,0,0,0,0
B51BRNJG012,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,36,IDR,3.088.800,0,0,0,0,0,0,0,0,0,0
B51BRNJG012,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,31,IDR,2.630.801,0,0,0,0,0,0,0,0,0,0
B51BRNJG034,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,30,IDR,4.335.000,0,0,0,0,0,0,0,0,0,0
B51BRNJG100,2301,IS01,,,,,,PC,1,IDR,174.274,0,0,0,0,0,0,0,0,0,0
B51BRNJG100,2301,IS01,Q,M,M1-23011.4300004437,,,PC,44,IDR,7.590.000,0,0,0,0,0,0,0,0,0,0
B51BRNJG100,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,6,IDR,1.122.578,0,0,0,0,0,0,0,0,0,0
B51BRNJG100,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,279,IDR,52.173.000,0,0,0,0,0,0,0,0,0,0
B51BRNJG100,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,72,IDR,13.464.000,0,0,0,0,0,0,0,0,0,0
B51BRNJG100,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,60,IDR,11.216.834,0,0,0,0,0,0,0,0,0,0
B51BRNJR012-O,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,59,IDR,25.529.969,0,0,0,0,0,0,0,0,0,0
B51BRNJR012-O,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,137,IDR,59.405.887,0,0,0,0,0,0,0,0,0,0
B51BRNJR112-O,2301,IS01,Q,M,M1-23001.9000000082,,,PC,2,IDR,220.000,0,0,0,0,0,0,0,0,0,0
B51BRNJR112-O,2301,IS01,Q,M,M1-23011.4300004437,,,PC,4,IDR,440.000,0,0,0,0,0,0,0,0,0,0
B51BRNJR112-O,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,44,IDR,3.710.667,0,0,0,0,0,0,0,0,0,0
B51BRNJR112-O,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,68,IDR,6.174.879,0,0,0,0,0,0,0,0,0,0
B51BRPNG012G100,2301,IS01,,,,,,PC,4,IDR,540.000,0,0,0,0,0,0,0,0,0,0
B51BRQGG034,2301,IS01,,,,,,PC,7,IDR,1.043.000,0,0,0,0,0,0,0,0,0,0
B51BRWPG100,2301,IS01,,,,,,PC,1,IDR,536.000,0,0,0,0,0,0,0,0,0,0
B51BRWPG100,2301,IS01,Q,M,M1-22041.4300003938,,,PC,1,IDR,385.000,0,0,0,0,0,0,0,0,0,0
B51BRWPG100,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,48,IDR,18.480.000,0,0,0,0,0,0,0,0,0,0
B51BRWPG114,2301,IS01,,,,,,PC,2,IDR,884.802,0,0,0,0,0,0,0,0,0,0
B51BRWPG114,2301,IS01,Q,M,M1-21009.9000000150,,,PC,10,IDR,5.950.000,0,0,0,0,0,0,0,0,0,0
B51CURHW012-080,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,446,IDR,8.920.000,0,0,0,0,0,0,0,0,0,0
B51CURHW012-080,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,786,IDR,15.720.000,0,0,0,0,0,0,0,0,0,0
B51CURHW012-080,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,236,IDR,4.720.000,0,0,0,0,0,0,0,0,0,0
B51CURHW012-080,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,32,IDR,640.000,0,0,0,0,0,0,0,0,0,0
B51CURHW058-109,2301,IS01,Q,M,M1-23003.4500010780,,,PC,8,IDR,242.222,0,0,0,0,0,0,0,0,0,0
B51CUWH0058,2301,IS01,Q,M,M1-23011.4300004437,,,PC,22,IDR,242.000,0,0,0,0,0,0,0,0,0,0
B51CUWH0058,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,137,IDR,1.615.025,0,0,0,0,0,0,0,0,0,0
B51CUWH0058,2301,IS01,Q,M,M1-22041.4300003938.2,,,PC,63,IDR,693.000,0,0,0,0,0,0,0,0,0,0
B51CUWH0058,2301,IS01,Q,M,M1-22041.9000000333,,,PC,2,IDR,22.000,0,0,0,0,0,0,0,0,0,0
B51GLPIG012,2301,IS01,Q,M,M1-22041.4300003938,,,PC,38,IDR,1.190.654,0,0,0,0,0,0,0,0,0,0
B51GLQAW300,2301,IS01,,,,,,PC,8,IDR,1.877.144,0,0,0,0,0,0,0,0,0,0
B51HSAEG034G012,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,114,IDR,3.072.300,0,0,0,0,0,0,0,0,0,0
B51HSBDN012,2301,IS01,Q,M,M1-22016.4300003597,,,PC,17,IDR,561.000,0,0,0,0,0,0,0,0,0,0
B51HSBDN012,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,33,IDR,501.440,0,0,0,0,0,0,0,0,0,0
B51HSBDN012,2301,IS01,Q,M,M1-22041.4300003938.3,,,PC,6,IDR,48.000,0,0,0,0,0,0,0,0,0,0
B51HSBDN012,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,6,IDR,48.000,0,0,0,0,0,0,0,0,0,0
B51HSBDN012,2301,IS01,Q,M,M1-23011.4300004437.4,,,PC,11,IDR,88.000,0,0,0,0,0,0,0,0,0,0
B51HSBDN114,2301,IS01,Q,M,M1-22016.4300003597,,,PC,16,IDR,944.000,0,0,0,0,0,0,0,0,0,0
B51HSDHG012,2301,IS01,Q,M,M1-22033.9000000027,,,PC,4,IDR,36.800,0,0,0,0,0,0,0,0,0,0
B51HSDHG012,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,3,IDR,14.055,0,0,0,0,0,0,0,0,0,0
B51HSDHG012,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,47,IDR,432.400,0,0,0,0,0,0,0,0,0,0
B51HSDHG014,2301,IS01,Q,M,M1-22033.9000000027,,,PC,1,IDR,7.750,0,0,0,0,0,0,0,0,0,0
B51HSDHG034,2301,IS01,,,,,,PC,1,IDR,10.594,0,0,0,0,0,0,0,0,0,0
B51HSDHG114,2301,IS01,,,,,,PC,1,IDR,40.254,0,0,0,0,0,0,0,0,0,0
B51HSDHR012,2301,IS01,Q,M,M1-22001.4300003556,,,PC,1,IDR,9.500,0,0,0,0,0,0,0,0,0,0
B51HSDHR012,2301,IS01,Q,M,M1-23011.4300004437.4,,,PC,11,IDR,101.200,0,0,0,0,0,0,0,0,0,0
B51HSDHR034,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,11,IDR,121.000,0,0,0,0,0,0,0,0,0,0
B51HSDHR034,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,66,IDR,726.000,0,0,0,0,0,0,0,0,0,0
B51HSDHR100,2301,IS01,Q,M,M1-22039.4300003920,,,PC,34,IDR,581.400,0,0,0,0,0,0,0,0,0,0
B51HSDHR100,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,3,IDR,25.677,0,0,0,0,0,0,0,0,0,0
B51HSDHR100,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,56,IDR,924.922,0,0,0,0,0,0,0,0,0,0
B51HSNJG100,2301,IS01,,,,,,PC,8,IDR,1.620.000,0,0,0,0,0,0,0,0,0,0
B51HSPFG012,2301,IS01,,,,,,PC,5,IDR,50.000,0,0,0,0,0,0,0,0,0,0
B51HSPFG012,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,30,IDR,261.026,0,0,0,0,0,0,0,0,0,0
B51HSPFG034,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,24,IDR,258.000,0,0,0,0,0,0,0,0,0,0
B51HSPFN014,2301,IS01,,,,,,PC,50,IDR,958.333,0,0,0,0,0,0,0,0,0,0
B51HSPFR034,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,1,IDR,5.586,0,0,0,0,0,0,0,0,0,0
B51HSPFR034,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,24,IDR,264.000,0,0,0,0,0,0,0,0,0,0
B51HSPFR100,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,29,IDR,413.250,0,0,0,0,0,0,0,0,0,0
B51HSPIG014,2301,IS01,,,,,,PC,23,IDR,718.957,0,0,0,0,0,0,0,0,0,0
B51HSPIG034,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,29,IDR,1.177.000,0,0,0,0,0,0,0,0,0,0
B51HSPIN114,2301,IS01,,,,,,PC,65,IDR,7.872.500,0,0,0,0,0,0,0,0,0,0
B51HSPIR012,2301,IS01,Q,M,M1-22039.4300003920,,,PC,73,IDR,2.569.600,0,0,0,0,0,0,0,0,0,0
B51HSPIR012,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,77,IDR,2.523.851,0,0,0,0,0,0,0,0,0,0
B51HSPIR012,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,54,IDR,1.812.000,0,0,0,0,0,0,0,0,0,0
B51HSPIR014,2301,IS01,Q,M,M1-22027.4300003542,,,PC,4,IDR,130.000,0,0,0,0,0,0,0,0,0,0
B51HSPIR034,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,33,IDR,1.353.000,0,0,0,0,0,0,0,0,0,0
B51HSPIR100,2301,IS01,Q,M,M1-22033.9000000027,,,PC,2,IDR,103.000,0,0,0,0,0,0,0,0,0,0
B51HSPIR100,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,2,IDR,52.254,0,0,0,0,0,0,0,0,0,0
B51HSPIR100,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,105,IDR,5.355.000,0,0,0,0,0,0,0,0,0,0
B51HSPKG114G100,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,59,IDR,1.666.000,0,0,0,0,0,0,0,0,0,0
B51HSPKR038R014,2301,IS01,Q,M,M1-22033.9000000027,,,PC,4,IDR,500.000,0,0,0,0,0,0,0,0,0,0
B51HSPWG012,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,114,IDR,1.168.500,0,0,0,0,0,0,0,0,0,0
B51HSPWG034,2301,IS01,,,,,,PC,2,IDR,61.924,0,0,0,0,0,0,0,0,0,0
B51HSPWG034,2301,IS01,Q,M,M1-22001.4300003556,,,PC,8,IDR,93.200,0,0,0,0,0,0,0,0,0,0
B51HSPWG034,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,177,IDR,2.454.500,0,0,0,0,0,0,0,0,0,0
B51HSPWG034,2301,IS01,Q,M,M1-22014.4300004427,,,PC,2,IDR,26.200,0,0,0,0,0,0,0,0,0,0
B51HSPWG100,2301,IS01,,,,,,PC,82,IDR,1.975.462,0,0,0,0,0,0,0,0,0,0
B51HSPWG100,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,29,IDR,551.750,0,0,0,0,0,0,0,0,0,0
B51HSPWG114,2301,IS01,,,,,,PC,455,IDR,17.750.436,0,0,0,0,0,0,0,0,0,0
B51HSPWR012,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,38,IDR,208.234,0,0,0,0,0,0,0,0,0,0
B51HSPWR012,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,23,IDR,231.128,0,0,0,0,0,0,0,0,0,0
B51HSPWR012,2301,IS01,Q,M,M1-23011.4300004437.4,,,PC,77,IDR,789.250,0,0,0,0,0,0,0,0,0,0
B51HSPWR034,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,21,IDR,155.148,0,0,0,0,0,0,0,0,0,0
B51HSPWR034,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,174,IDR,2.392.500,0,0,0,0,0,0,0,0,0,0
B51HSPWR100,2301,IS01,Q,M,M1-22041.4300003938.1,,,PC,6,IDR,115.500,0,0,0,0,0,0,0,0,0,0
B51HSPWR100,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,133,IDR,2.560.250,0,0,0,0,0,0,0,0,0,0
B51HSPWR200#GL,2301,IS01,Q,M,M9-22010.9000000043,,,PC,1,IDR,181.165,0,0,0,0,0,0,0,0,0,0
B51HSQAW600S,2301,IS01,Q,M,M1-22014.4300003529,,,PC,2,IDR,1.340.000,0,0,0,0,0,0,0,0,0,0
B51HSQBG100G034,2301,IS01,Q,M,M1-22041.4300003938.4,,,PC,62,IDR,821.500,0,0,0,0,0,0,0,0,0,0
B51HSQBG114G034,2301,IS01,,,,,,PC,1,IDR,72.900,0,0,0,0,0,0,0,0,0,0
